                source_id|          ra|         dec|phot_g_mean_mag|parallax|     pmra|    pmdec|delta_mu|delta_mu_un|pm_error|      F|   F_un|
      2844710260669601792|350.02931817| 26.88512539|         14.715|    20.4| -102.555| -168.838|     2.3|        2.7|     6.3|    0.4|    0.4|
      1907742804084073856|338.03235802| 37.90364530|         17.010|    20.4|  182.167|  104.128|     4.6|        2.6|     6.4|    0.7|    0.4|
       343500321715202816| 26.46969249| 38.16747894|         13.496|    20.4|  116.661| -103.776|     3.1|        6.6|     5.4|    0.6|    1.2|
      1458201015436443648|207.33588716| 32.39232826|         17.622|    20.4| -244.455| -158.856|    10.4|       16.6|     8.1|    1.3|    2.0|
       329910907751707264| 29.28410995| 34.56198404|         14.285|    20.4|  426.940| -145.243|     5.1|        1.5|     7.4|    0.7|    0.2|
      2086531812902590464|297.69803458| 48.27344031|         14.081|    20.4| -150.154| -265.086|     1.0|        2.4|     7.0|    0.1|    0.3|
       730560777270638464|163.82561884| 27.69840553|         18.358|    20.4| -164.439| -108.652|     7.3|       10.2|     6.3|    1.2|    1.6|
      3939548723508478720|198.16309458| 18.59917411|         16.877|    20.4| -170.298| -125.355|     4.9|        8.4|    12.2|    0.4|    0.7|
      1550602907481860480|199.80435086| 45.08656271|         14.114|    20.4| -448.943|  113.930|     7.4|        4.8|     8.0|    0.9|    0.6|
      1492697265043784576|215.96804702| 43.05707952|         14.742|    20.4| -238.566|  173.336|     2.5|        0.9|     6.1|    0.4|    0.1|
      2066441502071859456|310.02104089| 42.35258811|         15.845|    20.4|  374.595|  142.770|     2.3|        2.8|     6.3|    0.4|    0.4|
       226707379116417280| 59.84251184| 39.06196351|         16.305|    20.4|  179.010| -138.084|     3.2|        5.5|     5.9|    0.5|    0.9|
      2746388701097869440|358.24775902|  7.01732138|         14.738|    20.4|  333.563| -115.413|    47.5|       26.5|    12.0|    4.0|    2.2|
      2028107269725807232|295.84856327| 27.20194286|         17.151|    20.4|  158.662|  179.429|     2.4|        7.8|     6.6|    0.4|    1.2|
      2131924905633445504|285.64446696| 48.79836275|         14.228|    20.4|  200.613|  306.659|     6.3|        5.0|     6.5|    1.0|    0.8|
       239743188975393792| 49.56311596| 42.81141819|         12.933|    20.4|  198.004| -166.354|     2.7|        3.3|     6.3|    0.4|    0.5|
       435594556668606464| 50.21271051| 48.54861780|         14.765|    20.4|  124.096| -141.869|     3.8|        3.7|     6.7|    0.6|    0.5|
      2795445095997674752|  9.44938298| 19.75557316|         13.349|    20.4| -110.552| -182.672|     2.4|        8.0|     6.4|    0.4|    1.2|
      5177889980806893440| 40.95240546| -6.79834635|         13.005|    20.4| -167.560| -141.183|     4.9|        7.4|    12.2|    0.4|    0.6|
      1705207814442790272|261.11446882| 77.40177689|         15.963|    20.4| -157.384|  229.807|     1.1|        5.3|     6.0|    0.2|    0.9|
       928172295574175360|123.29685562| 43.74465679|         12.749|    20.4|  129.153| -221.574|    15.0|       10.4|     6.2|    2.4|    1.7|
      3090745297557742464|123.22812594|  2.00257272|         16.192|    20.4| -151.824| -178.844|     1.5|        6.6|     6.8|    0.2|    1.0|
      4171543237429092992|268.32459874| -7.79246937|         13.545|    20.4| -180.946| -116.467|     2.6|        2.8|     5.8|    0.4|    0.5|
      1762156744327634944|310.63556754| 14.06276931|         16.510|    20.4|  237.651| -139.272|     3.5|        6.6|     5.5|    0.6|    1.2|
      2501015742007753088| 34.39289525|  0.13278457|         14.490|    20.4| -227.540| -151.490|     9.4|       15.2|     9.8|    1.0|    1.5|
      2158436334297786112|272.92652752| 59.75892244|         13.261|    20.4| -209.269|  417.091|     2.2|        8.5|     6.2|    0.4|    1.4|
      1255499552862787328|215.34685308| 24.33370497|         13.772|    20.4| -124.116| -153.627|     6.3|       15.4|    14.1|    0.4|    1.1|
      2985023131378768768| 81.09679747|-14.07856874|         13.710|    20.4|  162.336| -236.410|     4.9|        5.9|     6.4|    0.8|    0.9|
      4149978790761302016|267.73192423|-12.50692413|         12.637|    20.4| -224.643| -251.981|    24.3|        4.6|     5.4|    4.5|    0.9|
      2580730575539752192| 14.79580996|  8.16122286|         15.993|    20.4|  259.273| -137.489|     5.1|        5.6|     6.7|    0.8|    0.8|
       373306604475963008| 19.10567500| 42.27324384|         14.489|    20.4|  162.269| -114.354|     1.3|        8.4|     5.9|    0.2|    1.4|
      3138674280724463488|115.86927768|  6.08364350|         16.107|    20.4| -292.297|  242.753|     7.1|        0.9|     9.0|    0.8|    0.1|
       678820100826341376|128.26243740| 25.19647056|         16.300|    20.4|  218.089| -119.693|    10.3|        8.3|     6.9|    1.5|    1.2|
       757398997110506624|170.42348555| 32.76862719|         17.606|    20.5|  147.677| -255.260|     3.4|        2.3|     5.9|    0.6|    0.4|
      1057493344243943168|173.78312576| 66.89155686|         12.551|    20.5|  139.617| -104.039|     5.7|        3.1|     8.6|    0.7|    0.4|
      2117364283603705984|280.98847112| 44.43948904|         13.489|    20.5|  102.087| -110.091|     3.3|        2.6|     6.1|    0.5|    0.4|
      2239931998710265344|288.69628940| 61.24141206|         16.354|    20.5|  156.358|  169.490|     4.4|        4.9|     7.2|    0.6|    0.7|
      2018614842229763200|294.08557640| 22.44234257|         14.839|    20.5| -286.667| -170.017|     7.2|        6.6|     5.3|    1.4|    1.3|
       903686755739618816|128.90243600| 35.28083961|         16.163|    20.5| -157.532| -310.523|     2.6|       14.1|     5.5|    0.5|    2.5|
       241404825925328000| 51.16623705| 43.98383550|         13.883|    20.5|  251.194| -281.686|     1.8|        2.9|     6.2|    0.3|    0.5|
      1455779375433603712|206.56745373| 31.15548952|         12.641|    20.5| -291.362| -258.802|     0.6|        8.7|     5.9|    0.1|    1.5|
      1354687527597336192|254.68304186| 41.70337572|         17.685|    20.5| -174.319|  179.977|     2.2|        0.7|     5.7|    0.4|    0.1|
      2779442009197271936| 10.71784971| 14.28171218|         15.079|    20.5|  165.792| -111.975|     3.4|        5.3|    10.3|    0.3|    0.5|
       604326641854470016|137.10877321| 12.61311700|         15.443|    20.5| -117.427| -167.194|     3.8|        7.1|     7.6|    0.5|    0.9|
      3405746170504929664| 74.79948134| 17.38176547|         15.810|    20.5|  108.587| -131.225|     7.1|       13.7|     8.9|    0.8|    1.5|
       903686790099356672|128.90574052| 35.28276000|         14.155|    20.5| -155.498| -307.524|     2.9|       12.8|     5.5|    0.5|    2.3|
      4436040758174838912|250.38177669|  7.05156705|         14.679|    20.5| -189.892| -185.503|     1.6|        7.1|     7.5|    0.2|    0.9|
       982763524633715456|114.94831470| 51.79921451|         15.623|    20.5| -101.631| -258.613|     0.4|        4.8|     6.2|    0.1|    0.8|
      5728341201441515520|123.39128891|-10.81732704|         15.192|    20.5| -124.310| -147.154|     7.2|        2.8|     5.7|    1.3|    0.5|
       822053514934935808|150.90366799| 45.98465187|         16.663|    20.5| -170.223| -395.103|     2.3|        8.0|     6.9|    0.3|    1.2|
       864730440292919936|112.91257152| 19.97494188|         15.932|    20.5|  135.631| -164.091|    12.3|       17.0|     5.4|    2.3|    3.1|
       733294785947067776|164.37781132| 30.14049287|         15.104|    20.5|  133.507| -230.506|     3.2|        4.9|    13.3|    0.2|    0.4|
       214657384508131840| 88.81592852| 51.08724098|         18.519|    20.5|  362.806| -489.881|     2.8|        3.0|     6.5|    0.4|    0.5|
      4418807871912931712|229.63745697| -0.17720661|         16.403|    20.5|  106.014| -122.202|     2.4|        3.1|     9.3|    0.3|    0.3|
       964553967106717952|101.19048155| 44.91276627|         16.080|    20.5|  142.869| -240.343|     5.8|        7.2|     5.8|    1.0|    1.2|
       625979324340135424|154.81669748| 21.70907686|         12.872|    20.5| -284.387| -314.389|     0.9|        1.2|     7.4|    0.1|    0.2|
      1395453501745301888|229.83146786| 45.61648942|         14.376|    20.5| -151.363| -206.719|     8.5|        8.3|     5.9|    1.4|    1.4|
      3103772998522313856| 99.96884190| -4.86470992|         13.790|    20.5| -221.254|  112.880|     3.0|        4.6|     5.6|    0.5|    0.8|
       748313251494099072|159.90750320| 32.46106437|         13.612|    20.5|  114.233| -162.007|    13.7|       17.2|     6.3|    2.2|    2.7|
       701845248700929920|138.29854905| 33.12871601|         14.753|    20.5| -117.994| -472.726|     3.7|        2.4|     5.5|    0.7|    0.4|
        72113570347479424| 34.06713718| 10.21816704|         13.156|    20.5| -150.820| -374.276|     4.6|        2.0|     8.6|    0.5|    0.2|
      3853371372944578560|146.36186456|  6.88859971|         13.777|    20.5|  211.963| -175.098|     3.4|        3.2|     7.2|    0.5|    0.4|
       707737016118057472|128.00254416| 29.46509297|         16.248|    20.5| -194.962| -138.867|    59.1|       56.9|     5.9|   10.1|    9.7|
      1763316656077435136|315.86386815| 15.47887868|         17.825|    20.5| -120.369| -141.230|     6.9|        2.8|     6.6|    1.0|    0.4|
      4279760745258068352|280.30330805|  2.28237595|         14.437|    20.5| -148.883| -166.179|     2.2|        7.9|     6.1|    0.4|    1.3|
       548423278811480960| 40.38327178| 74.71387597|         15.929|    20.5|  151.045| -293.894|     9.5|       12.8|    11.9|    0.8|    1.1|
      3950013424209723392|181.66266829| 18.01982673|         18.336|    20.5| -256.372|  213.402|    17.7|        9.2|    12.3|    1.4|    0.7|
       925207771708133632|115.09936131| 44.12488078|         13.004|    20.5| -128.393| -187.996|     4.1|        1.6|     5.7|    0.7|    0.3|
         1013169900890624| 46.35758730|  2.78901951|         13.889|    20.6|  200.014| -134.160|     7.0|        9.6|     8.0|    0.9|    1.2|
      3952487673264646272|187.24454392| 21.13507432|         14.186|    20.6| -255.951| -169.545|     8.2|        3.4|     7.8|    1.0|    0.4|
      4334338887543047168|254.42354823|-10.85488029|         14.126|    20.6| -134.674| -436.477|     1.3|        9.7|     5.7|    0.2|    1.7|
       232757991605432704| 65.52725961| 45.33251497|         14.018|    20.6|  142.939| -213.831|     0.9|        1.0|     5.8|    0.2|    0.2|
      2143182568968417792|289.86278151| 57.96843865|         14.587|    20.6|  272.850|  325.614|     2.3|        3.8|     7.0|    0.3|    0.5|
       242515538829530368| 49.39680516| 45.47717763|         16.896|    20.6|  349.799| -166.309|     7.2|        3.4|     6.4|    1.1|    0.5|
      4563931140354154368|249.74848797| 20.17875621|         15.999|    20.6| -235.541| -637.505|     1.5|        3.8|     5.5|    0.3|    0.7|
       779465581299988352|159.75447343| 40.37256350|         12.763|    20.6|  119.680| -318.202|     6.0|        7.2|     7.7|    0.8|    0.9|
       952195559489364352|103.72937254| 43.51043632|         14.220|    20.6| -249.608| -707.544|     3.1|        3.0|     5.7|    0.6|    0.5|
      3690472300019032320|193.48702045|  1.09516141|         13.215|    20.6| -311.808|  343.977|    16.1|       11.5|    15.1|    1.1|    0.8|
      2630367065902898304|349.32638694| -8.13925405|         15.378|    20.6|  174.310| -133.795|     6.6|        4.2|    11.5|    0.6|    0.4|
      2277368033172816000|320.17149579| 75.39262752|         14.052|    20.6|  100.846|  222.102|    11.3|       10.8|     7.0|    1.6|    1.5|
       308043476900592128| 16.97498836| 28.18117511|         16.148|    20.6|  213.949| -324.676|     4.3|        1.1|     5.5|    0.8|    0.2|
      1535001112359221888|186.23073394| 42.22490502|         13.567|    20.6| -350.524| -131.638|     7.0|        7.8|     9.9|    0.7|    0.8|
      3726851806887396096|208.29649289| 10.64757461|         13.629|    20.6| -172.402|  140.091|    12.8|       17.4|     8.4|    1.5|    2.1|
      3395412307392048384| 79.54708320| 18.53130552|         15.831|    20.6|  139.700| -334.697|     3.4|        3.3|     5.4|    0.6|    0.6|
       233784901107759360| 64.13284842| 46.10952540|         14.597|    20.6| -172.238| -108.370|     6.4|        5.7|     6.2|    1.0|    0.9|
       622500499614914048|153.16755165| 17.20890669|         15.229|    20.6| -112.226| -147.994|     5.5|        6.6|     6.6|    0.8|    1.0|
      1001658223937283200|102.13070561| 58.74209656|         13.786|    20.6| -168.458| -214.775|     4.0|        8.7|     5.8|    0.7|    1.5|
      2051336342616652928|289.52693159| 38.03905394|         16.160|    20.6|  126.647|  135.878|     6.0|        4.1|     5.7|    1.1|    0.7|
       624606682856564608|155.47929854| 19.14665390|         12.813|    20.6|  186.531| -111.666|     2.6|        4.1|     5.4|    0.5|    0.8|
       512644208379327744| 20.65319656| 63.34666716|         13.703|    20.6|  341.412|  169.938|     3.1|        3.4|     5.9|    0.5|    0.6|
      3409571199660856576| 70.08255122| 18.38863291|         13.785|    20.6|  489.735| -226.019|     2.2|        5.0|     6.7|    0.3|    0.7|
       368617286179206528|  9.62247391| 39.20398880|         13.680|    20.6|  179.155| -144.519|     6.1|        6.6|     6.7|    0.9|    1.0|
       560547112494922880| 21.29956824| 77.25983112|         16.860|    20.6|  284.469| -148.126|     2.1|        3.1|     6.3|    0.3|    0.5|
       777347921904919936|166.07267769| 40.96684670|         13.563|    20.7| -324.499| -229.775|     5.3|       10.3|    10.0|    0.5|    1.0|
      2635921248890759040|345.68293476| -4.80234977|         13.950|    20.7|  179.370| -154.824|     0.9|       10.4|     6.4|    0.1|    1.6|
        86276585783263360| 38.58543482| 18.94309792|         14.990|    20.7|  147.065| -212.934|     1.7|        5.1|     6.5|    0.3|    0.8|
      2710311869163852416|336.60770039|  7.51413379|         15.062|    20.7|  209.698|  103.386|     4.8|        8.0|     7.8|    0.6|    1.0|
      3992853115941721600|170.70411453| 23.71828241|         13.958|    20.7| -283.004|  110.673|    14.6|       16.1|     6.3|    2.3|    2.6|
      4098562397221253504|280.49808827|-18.68431595|         14.662|    20.7| -164.160| -152.459|     5.6|       10.8|     5.5|    1.0|    2.0|
      1403942246907598720|240.69063377| 52.04855461|         15.991|    20.7| -121.878|  107.689|     2.9|       10.8|     5.6|    0.5|    1.9|
      6312941226007390720|223.54840100|-12.94857363|         14.144|    20.7|  103.056| -134.042|     4.5|        6.8|     5.8|    0.8|    1.2|
       206744199324568704| 76.35610209| 45.86718177|         13.470|    20.7| -100.487| -218.520|    11.6|        9.5|     6.2|    1.9|    1.5|
      3113367401408213888|103.34348017|  0.21738955|         15.006|    20.7| -119.125| -203.174|    16.7|       16.8|     9.2|    1.8|    1.8|
      3649019783938896640|220.90968992| -1.53242357|         13.040|    20.7| -372.747| -279.324|     4.3|        2.7|     6.8|    0.6|    0.4|
      1534065393605348864|189.81889694| 40.67322847|         14.235|    20.7| -154.484| -185.157|     8.6|        7.0|    11.1|    0.8|    0.6|
      1891963094236655360|331.96777306| 26.41859543|         13.892|    20.7|  142.551| -176.754|     2.2|        6.0|     6.4|    0.3|    0.9|
      1493461356905015680|218.49629978| 44.29831709|         14.326|    20.7| -164.184|  376.446|    14.5|       22.8|     5.6|    2.6|    4.1|
      3900280009319394816|186.05939468|  5.61738313|         16.515|    20.7| -157.009| -199.274|    13.7|       10.7|     6.9|    2.0|    1.6|
      4515312041867261184|289.59598876| 18.65608141|         13.466|    20.7| -270.362| -247.271|     4.1|        3.9|     5.2|    0.8|    0.8|
       260448779633971712| 69.80906542| 51.25425066|         14.692|    20.7|  270.990| -164.966|     3.8|        2.0|     6.2|    0.6|    0.3|
      2165379441008724352|317.41461148| 48.62009713|         16.500|    20.7| -120.015| -167.205|     2.8|        4.1|     6.5|    0.4|    0.6|
        10147878144789504| 49.24609159|  6.30197200|         17.154|    20.7|  182.697| -112.378|     9.1|       15.0|    21.4|    0.4|    0.7|
      3198704695022165504| 65.88301358| -8.05697644|         13.457|    20.7|  128.312|  110.340|    10.5|        3.6|     7.1|    1.5|    0.5|
      1736485175041680000|314.54593936|  6.07623207|         15.172|    20.7| -113.446| -208.842|     3.9|        6.6|    10.0|    0.4|    0.7|
      3998884521335608192|169.34454412| 28.75852814|         15.969|    20.7|  173.932| -267.065|     2.1|        4.3|     6.4|    0.3|    0.7|
      3381043614561378176|105.39913237| 25.36126847|         18.796|    20.7| -118.319|  133.244|     3.2|        6.4|     7.6|    0.4|    0.8|
      2223125551165647488|331.22855841| 68.43313581|         16.006|    20.7|  155.805|  130.478|     3.4|        2.6|     6.6|    0.5|    0.4|
      4542147615985756800|262.15141193| 13.55410477|         13.426|    20.7| -114.623| -119.057|     3.4|       10.0|     6.9|    0.5|    1.5|
      3972541665843446144|173.40388558| 15.74198520|         14.246|    20.7| -287.066| -342.930|     5.3|       11.6|    10.3|    0.5|    1.1|
        10147740705836800| 49.23561041|  6.28364127|         17.207|    20.7|  182.229| -111.278|     4.5|        9.7|    21.3|    0.2|    0.5|
      4035043816641318272|179.07053668| 40.46474573|         12.826|    20.7| -368.440|  106.390|     1.2|        9.9|     7.3|    0.2|    1.4|
      1493461352609320448|218.49593925| 44.29883739|         12.786|    20.7| -171.517|  372.787|     8.4|       15.4|     5.6|    1.5|    2.8|
      4441111808881258112|253.16283185|  7.13884241|         16.392|    20.8| -133.596| -281.029|     5.3|        2.2|     7.5|    0.7|    0.3|
      3133670712546995968| 99.36835585|  6.83011026|         16.569|    20.8| -227.742| -255.457|     1.3|        4.1|     7.1|    0.2|    0.6|
       578422663299968512|135.67238375|  3.93087084|         14.601|    20.8| -224.585| -180.975|     4.8|        3.4|     6.6|    0.7|    0.5|
       216317475269730816| 57.04681685| 30.90287175|         14.329|    20.8| -187.817| -177.378|     2.9|        6.1|     5.6|    0.5|    1.1|
      2783900872445921536| 18.24492456| 16.55517232|         15.250|    20.8|  296.122| -112.390|     4.0|        9.7|     5.9|    0.7|    1.6|
      1421760279512055808|266.76736604| 57.22672360|         13.734|    20.8|  135.168|  441.515|     2.6|        6.1|     6.0|    0.4|    1.0|
      5184059924665702272| 41.53940221| -5.53938948|         15.676|    20.8|  219.583| -221.287|     5.3|        2.3|     9.0|    0.6|    0.3|
      3161673624435128832|113.07438768| 10.36931174|         14.607|    20.8|  119.675| -376.684|     2.2|        1.6|     6.6|    0.3|    0.2|
      2876595273240771840|  4.60224722| 36.47169019|         16.127|    20.8|  174.359| -206.197|     4.8|        3.3|     7.4|    0.6|    0.5|
      4423184031270272896|237.46942385|  1.85296736|         18.489|    20.8| -260.584| -387.537|     6.1|        5.6|     7.2|    0.8|    0.8|
      1442302730131223552|200.97146116| 21.14896850|         13.124|    20.8| -285.204| -153.764|     3.9|        3.9|     8.9|    0.4|    0.4|
      2774631650121347072| 10.57473005| 11.18221740|         14.259|    20.8| -112.047| -189.081|     0.6|       10.2|     6.7|    0.1|    1.5|
       536292538825409536|  8.37339111| 70.91115000|         14.056|    20.8| -235.653| -135.351|     4.3|        3.4|     6.7|    0.6|    0.5|
       372333674124032256| 21.69706559| 41.82928657|         13.478|    20.8|  285.770| -171.384|     0.6|        4.6|     6.3|    0.1|    0.7|
       941032389732335616|103.53603505| 37.34609501|         13.477|    20.8|  164.564| -102.352|     6.3|        7.4|     6.9|    0.9|    1.1|
      1247141958821699456|211.85344382| 20.87153563|         16.305|    20.8| -101.438| -229.016|     2.9|        3.7|     6.0|    0.5|    0.6|
      1195687151104287488|233.58452428| 16.71146096|         15.417|    20.8| -283.887| -203.636|     2.8|       11.0|     7.0|    0.4|    1.6|
      2686444048705779584|324.12166617| -1.79970771|         12.713|    20.8|  172.119| -115.182|     1.1|        9.7|     7.0|    0.2|    1.4|
      3635875878343129088|197.90399924| -4.65449794|         15.776|    20.8| -114.932| -190.917|     5.9|       11.1|     9.0|    0.6|    1.2|
      1451332709892733312|207.30768974| 26.62994888|         14.251|    20.8| -444.357|  142.695|    11.8|       12.6|    10.3|    1.1|    1.2|
       816515927701163520|136.81653143| 41.93557506|         12.711|    20.8| -166.810| -227.085|    11.3|       15.7|     9.3|    1.2|    1.7|
        57833147687987200| 51.18212379| 19.88221390|         13.085|    20.8|  461.725| -240.460|     3.0|        9.1|     5.7|    0.5|    1.6|
       839402021716273536|170.71627919| 51.98780513|         13.604|    20.8|  118.948| -143.385|    12.5|       11.1|     7.9|    1.6|    1.4|
       604221775933073792|137.50905104| 11.76525347|         15.225|    20.8| -206.869| -294.034|     9.8|       11.6|     8.3|    1.2|    1.4|
      2005531203608333696|330.38727935| 53.86214994|         13.589|    20.8| -267.003| -284.376|     2.0|        3.7|     8.2|    0.2|    0.4|
       911530465532957568|129.57084218| 39.68092010|         13.232|    20.8|  147.691|  106.162|     1.8|        7.9|     6.0|    0.3|    1.3|
       812693131930833536|139.48690407| 39.97467439|         14.655|    20.8| -175.378| -175.154|     4.6|        5.3|     5.5|    0.8|    1.0|
      3393932261661844736| 79.33534480| 16.34813552|         15.202|    20.9|  274.599| -156.114|     2.8|        6.1|     5.4|    0.5|    1.1|
        46994986693280640| 62.32291192| 18.56467845|         15.417|    20.9|  155.486| -112.748|    60.0|       60.5|    10.6|    5.6|    5.7|
      1883722873061272832|341.27859016| 26.67463437|         13.347|    20.9|  330.865|  154.719|     3.5|        1.1|     5.9|    0.6|    0.2|
      1974421278005787136|328.20229063| 46.22060405|         13.964|    20.9|  160.409|  149.702|     4.3|        3.8|     6.5|    0.7|    0.6|
      4220552112817598848|302.50602064| -5.11854402|         13.205|    20.9| -136.877| -123.655|     1.9|        1.3|     6.2|    0.3|    0.2|
        46994986693280512| 62.32362671| 18.56519104|         15.744|    20.9|  153.187| -112.078|   129.4|      129.4|    10.6|   12.2|   12.2|
      1966444561663778304|325.07506399| 41.13439970|         13.176|    20.9| -121.413| -120.445|     2.6|        2.9|     6.7|    0.4|    0.4|
       321895742862215552| 19.78596816| 37.72027870|         17.430|    20.9|  362.396| -285.798|     5.0|        3.0|     7.4|    0.7|    0.4|
      4338543248206587776|248.99062218| -9.18879597|         14.563|    20.9| -167.915| -253.173|     1.2|        1.5|     6.8|    0.2|    0.2|
       910930441421971200|127.62232016| 37.79922484|         13.919|    20.9| -223.495| -289.604|     2.6|        7.2|     6.7|    0.4|    1.1|
      3873341665201303168|152.23919250|  6.25214798|         15.321|    20.9| -185.083| -322.973|     8.7|       11.9|    12.5|    0.7|    1.0|
      1489063619631578496|223.72753548| 41.14736422|         13.260|    20.9| -235.933|  136.372|     3.2|        8.5|     8.7|    0.4|    1.0|
      1880317479391560192|337.97409790| 25.45288243|         15.897|    20.9|  192.256| -258.978|     5.0|        2.0|     7.4|    0.7|    0.3|
        41251790785624576| 55.71684008| 14.20991477|         13.927|    20.9|  100.436| -173.444|     4.9|        1.6|     5.5|    0.9|    0.3|
        52627853482094080| 64.00366611| 22.41626924|         13.234|    20.9|  287.697| -114.819|     6.1|        8.7|     5.9|    1.0|    1.5|
       347237080703084416| 25.73616335| 40.76434299|         12.790|    20.9|  219.945| -237.984|     4.1|        8.8|     5.8|    0.7|    1.5|
      4085796036435977600|285.97416253|-18.86507878|         12.957|    20.9| -278.574| -313.194|     4.8|        4.5|     5.5|    0.9|    0.8|
       519817044275988352| 28.12206334| 67.76600066|         16.381|    20.9|  119.039|  109.514|     5.1|       10.0|     6.7|    0.8|    1.5|
        46456122917536128| 60.02904840| 16.66744590|         15.083|    20.9|  159.408| -120.539|     2.9|        6.3|     6.8|    0.4|    0.9|
      3886440422100617344|159.82872415| 15.97926684|         14.491|    20.9|  221.515| -129.207|     6.4|        4.4|     7.3|    0.9|    0.6|
      3797258651719220864|173.63607316| -0.30935243|         16.882|    20.9| -601.225| -158.757|    20.4|       16.7|    17.1|    1.2|    1.0|
       540105438988356224|  5.32578683| 76.87562838|         17.100|    20.9| -197.182| -159.724|    10.5|       12.6|     6.8|    1.5|    1.9|
      1101160590276243328|109.60496635| 64.07285296|         13.566|    20.9| -127.005| -446.455|     5.5|        8.0|     5.9|    0.9|    1.4|
      2842506770647690752|347.98148380| 24.46700340|         15.422|    20.9|  222.954| -104.177|     2.7|        1.6|     6.4|    0.4|    0.3|
      2166146728314441856|318.77745066| 50.51574728|         15.392|    20.9| -180.863| -182.557|     3.4|        4.7|     5.8|    0.6|    0.8|
      5176131140159360512| 34.25783482| -9.47631845|         13.960|    20.9|  377.958| -243.724|    16.0|       14.9|     7.1|    2.3|    2.1|
       551479749339142784| 64.30432365| 77.15498920|         15.019|    20.9|  196.738| -380.619|     3.6|        1.1|     6.9|    0.5|    0.2|
       765334108103838976|168.05985966| 39.63754219|         16.936|    20.9| -166.182| -291.093|     6.2|        4.6|     8.7|    0.7|    0.5|
       579538770681760256|140.04565877|  5.17418198|         14.237|    20.9| -233.920|  162.119|     7.6|        9.6|     8.1|    0.9|    1.2|
      3970937375299497344|170.29721388| 17.39581094|         14.493|    20.9| -216.683|  143.639|    24.2|       28.1|    21.9|    1.1|    1.3|
       850884943198349312|163.47794137| 56.27090509|         15.965|    20.9| -237.489| -145.797|    13.3|       18.8|     6.1|    2.2|    3.1|
      3153558644508231680|108.50785162|  7.71997822|         13.197|    20.9|  150.738| -207.772|     2.2|        4.5|     6.2|    0.4|    0.7|
       756296775358865664|158.21262704| 40.59424464|         15.936|    20.9| -288.721| -161.041|     8.0|       12.3|    11.7|    0.7|    1.0|
      3050834159347403136|105.02878573| -8.23321098|         14.452|    20.9| -218.163|  234.733|     2.6|       10.0|     5.6|    0.5|    1.8|
      4226803519314043008|312.85950883| -1.24526942|         16.636|    20.9|  139.019| -188.706|     4.0|        7.4|     6.3|    0.6|    1.2|
      2670581600609778560|328.85714859| -2.87066101|         16.110|    21.0|  217.403|  174.355|     2.6|        7.1|     6.6|    0.4|    1.1|
      3378367918658192768|102.32337346| 21.67414959|         15.141|    21.0|  156.049| -111.699|     3.9|        3.5|     5.5|    0.7|    0.6|
       508273374779039744| 29.22664089| 61.54312363|         14.111|    21.0|  107.105| -113.838|     2.2|        1.5|     6.4|    0.3|    0.2|
       208795888023931904| 80.00153533| 45.77442600|         13.591|    21.0|  225.038| -238.408|     5.1|        4.5|     5.9|    0.9|    0.8|
      3275438649449898624| 52.99490165|  4.72710496|         12.963|    21.0|  196.251| -163.548|     7.6|       19.7|     7.5|    1.0|    2.6|
      1896148861987219968|328.99411976| 28.39168851|         18.530|    21.0|  133.748| -108.059|     4.7|       10.2|     7.3|    0.7|    1.4|
        74008612997555840| 34.61537445| 13.60961043|         15.338|    21.0|  141.989| -203.689|     4.6|        7.1|     6.0|    0.8|    1.2|
       507836387628007040| 30.12727877| 59.65233014|         13.532|    21.0| -151.739| -113.567|     7.5|        9.1|     7.6|    1.0|    1.2|
       804217718351501440|154.31791103| 40.16712934|         19.054|    21.0| -173.961| -202.083|    10.5|        9.3|    10.6|    1.0|    0.9|
       208795888023928448| 80.01092491| 45.78000188|         13.367|    21.0|  223.307| -239.471|     2.9|        2.6|     5.9|    0.5|    0.4|
      1928182793962596480|344.36273045| 37.75389541|         12.767|    21.0|  136.575| -134.279|     9.6|       11.8|     7.9|    1.2|    1.5|
       813457670468565760|143.47615676| 41.63613884|         13.112|    21.0|  107.667| -115.564|     6.9|       10.0|     6.5|    1.1|    1.6|
      1294977105541872640|226.24074236| 37.26060838|         13.244|    21.0|  204.309| -259.286|    17.7|       18.1|     6.4|    2.8|    2.8|
      1391023221503288960|232.33725282| 42.83950828|         18.405|    21.0|  207.488| -192.960|     7.4|        4.3|     6.2|    1.2|    0.7|
       345279743846931712| 33.56603431| 41.85410260|         13.640|    21.0| -271.878| -348.476|     4.5|        1.1|     6.3|    0.7|    0.2|
      1638578406231809280|259.13015822| 69.66336079|         13.457|    21.0|  115.872| -123.239|    15.4|       12.6|     6.0|    2.6|    2.1|
       649629132260465920|125.04093054| 12.89777869|         14.616|    21.0|  184.942| -110.073|     3.7|        4.3|     5.7|    0.6|    0.7|
      2723616475256065024|333.74452372|  9.12528293|         14.111|    21.0|  161.688|  207.980|     4.3|       10.0|     7.7|    0.6|    1.3|
      4204468662915481728|285.73703485| -8.47173325|         14.402|    21.0| -117.974| -443.344|     9.9|        6.2|     5.8|    1.7|    1.1|
      2881087499795219456|  1.81521793| 39.49977887|         14.800|    21.0|  116.095| -134.130|     4.5|        7.8|     5.8|    0.8|    1.4|
      1108625483956212736|115.11653527| 69.11417663|         12.951|    21.0| -111.789| -274.031|     3.3|        6.4|     6.3|    0.5|    1.0|
